Close,Low,High,Open,Lag_1,EMA_7,EMA_30,Lag_7,Lag_30,Volatility_30,Date,Volatility_7,HL_Spread,Momentum_30
1323.0999755859375,1320.4000244140625,1330.699951171875,1330.699951171875,1330.5,1328.5340511334452,1328.5340511334452,1342.4000244140625,1270.199951171875,29.569550821620318,2016-07-22,4.751788963105413,10.2999267578125,52.9000244140625
1319.300048828125,1313.800048828125,1319.300048828125,1315.699951171875,1323.0999755859375,1326.2255505571152,1326.2255505571152,1331.300048828125,1273.4000244140625,28.411485401260787,2016-07-25,5.155517320401615,5.5,45.9000244140625
1320.699951171875,1315.199951171875,1320.699951171875,1315.199951171875,1319.300048828125,1324.844150710805,1324.844150710805,1326.5,1284.4000244140625,27.680352030197827,2016-07-26,5.416766035582167,5.5,36.2999267578125
1326.5999755859375,1326.0,1326.5999755859375,1326.0,1320.699951171875,1325.283106929588,1325.283106929588,1328.4000244140625,1285.5999755859375,26.94951378108798,2016-07-27,5.247164556950333,0.5999755859375,41.0
1332.300048828125,1330.0999755859375,1344.300048828125,1339.5,1326.5999755859375,1327.0373424042223,1327.0373424042223,1331.5,1285.800048828125,26.18737635892516,2016-07-28,5.434064204847207,14.2000732421875,46.5
1349.0,1325.800048828125,1353.300048828125,1333.199951171875,1332.300048828125,1332.5280068031666,1332.5280068031666,1318.800048828125,1296.0999755859375,26.13263715730798,2016-07-29,10.135491784295304,27.5,52.9000244140625
1351.4000244140625,1345.5999755859375,1353.5,1348.800048828125,1349.0,1337.2460112058907,1337.2460112058907,1330.5,1292.5,25.878945046264352,2016-08-01,13.30686436248645,7.9000244140625,58.9000244140625
1364.4000244140625,1346.5999755859375,1366.0,1352.0999755859375,1351.4000244140625,1344.0345145079336,1344.0345145079336,1323.0999755859375,1290.0,25.857126759250576,2016-08-02,17.359896987470588,19.4000244140625,74.4000244140625
1356.0999755859375,1353.300048828125,1364.699951171875,1362.4000244140625,1364.4000244140625,1347.0508797774346,1347.0508797774346,1319.300048828125,1270.5,23.86402545310073,2016-08-03,16.41562789308181,11.39990234375,85.5999755859375
1358.800048828125,1347.0,1361.5999755859375,1354.4000244140625,1356.0999755859375,1349.9881720401072,1349.9881720401072,1320.699951171875,1268.0,21.1326340458168,2016-08-04,13.94785139290058,14.5999755859375,90.800048828125
1336.4000244140625,1333.699951171875,1360.800048828125,1357.5999755859375,1358.800048828125,1346.591135133596,1346.591135133596,1326.5999755859375,1261.199951171875,15.960352470762865,2016-08-05,11.710773480804159,27.10009765625,75.2000732421875
1333.4000244140625,1327.800048828125,1335.4000244140625,1330.0,1336.4000244140625,1343.2933574537126,1343.2933574537126,1332.300048828125,1320.0,15.651348117500163,2016-08-08,11.441548274850918,7.5999755859375,13.4000244140625
1339.0,1328.5,1339.4000244140625,1331.800048828125,1333.4000244140625,1342.2200180902844,1342.2200180902844,1349.0,1322.5,15.394099761669192,2016-08-09,12.177439691306908,10.9000244140625,16.5
1344.300048828125,1344.300048828125,1354.199951171875,1344.800048828125,1339.0,1342.7400257747445,1342.7400257747445,1351.4000244140625,1315.300048828125,14.816377838860962,2016-08-10,12.19131208031722,9.89990234375,29.0
1342.5,1334.800048828125,1350.4000244140625,1341.5999755859375,1344.300048828125,1342.6800193310582,1342.6800193310582,1364.4000244140625,1323.9000244140625,14.549040637216377,2016-08-11,9.678300907920873,15.5999755859375,18.5999755859375
1335.800048828125,1333.199951171875,1351.800048828125,1336.800048828125,1342.5,1340.960026705325,1340.960026705325,1356.0999755859375,1318.4000244140625,14.010374534353623,2016-08-12,8.548663846080984,18.60009765625,17.4000244140625
1340.300048828125,1333.5999755859375,1340.5999755859375,1336.5,1335.800048828125,1340.795032236025,1340.795032236025,1358.800048828125,1336.699951171875,13.99468226032533,2016-08-15,3.8761788661995187,7.0,3.60009765625
1350.5,1341.0,1355.0,1342.199951171875,1340.300048828125,1343.2212741770188,1343.2212741770188,1336.4000244140625,1356.4000244140625,13.801181660425835,2016-08-16,5.663828494806681,14.0,-5.9000244140625
1342.699951171875,1338.5999755859375,1347.300048828125,1345.5,1350.5,1343.0909434257328,1343.0909434257328,1333.4000244140625,1364.9000244140625,12.999306102348868,2016-08-17,4.6266708142188815,8.7000732421875,-22.2000732421875
1351.199951171875,1348.199951171875,1354.4000244140625,1351.300048828125,1342.699951171875,1345.1181953622684,1345.1181953622684,1339.0,1360.0999755859375,12.606057428121723,2016-08-18,5.461658795529704,6.2000732421875,-8.9000244140625
1340.4000244140625,1338.5999755859375,1350.0999755859375,1350.0999755859375,1351.199951171875,1343.938652625217,1343.938652625217,1344.300048828125,1356.5999755859375,12.169851235339786,2016-08-19,5.610930714412648,11.5,-16.199951171875
1337.699951171875,1333.300048828125,1337.699951171875,1334.4000244140625,1340.4000244140625,1342.3789772618816,1342.3789772618816,1342.5,1355.0,11.767031413565574,2016-08-22,6.010210457659315,4.39990234375,-17.300048828125
1340.5999755859375,1334.300048828125,1341.199951171875,1337.0,1337.699951171875,1341.9342268428954,1341.9342268428954,1335.800048828125,1334.0999755859375,11.752958619820959,2016-08-23,5.333177328243395,6.89990234375,6.5
1324.4000244140625,1322.9000244140625,1337.199951171875,1337.199951171875,1340.5999755859375,1337.5506762356872,1337.5506762356872,1340.300048828125,1342.4000244140625,11.988081001154292,2016-08-24,8.98250747289192,14.2999267578125,-18.0
1320.0999755859375,1317.0,1324.0,1321.4000244140625,1324.4000244140625,1333.1880010732498,1333.1880010732498,1350.5,1331.300048828125,12.359575530720287,2016-08-25,10.824296702920417,7.0,-11.2000732421875
1321.5,1320.0999755859375,1340.5,1323.800048828125,1320.0999755859375,1330.2660008049374,1330.2660008049374,1342.699951171875,1326.5,12.541536749031572,2016-08-26,11.797161385912693,20.4000244140625,-5.0
1322.9000244140625,1315.0,1323.0,1315.0,1321.5,1328.4245067072188,1328.4245067072188,1351.199951171875,1328.4000244140625,12.71149219360164,2016-08-29,9.407587608625098,8.0,-5.5
1311.699951171875,1308.0,1322.0999755859375,1322.0,1322.9000244140625,1324.2433678233829,1324.2433678233829,1340.4000244140625,1331.5,13.490274442579777,2016-08-30,10.16855165019957,14.0999755859375,-19.800048828125
1306.9000244140625,1306.300048828125,1313.699951171875,1310.300048828125,1311.699951171875,1319.9075319710528,1319.9075319710528,1337.699951171875,1318.800048828125,14.177404311808521,2016-08-31,10.688909485731665,7.39990234375,-11.9000244140625
1312.199951171875,1301.5,1313.0999755859375,1305.300048828125,1306.9000244140625,1317.9806367712583,1317.9806367712583,1340.5999755859375,1330.5,14.794319032314739,2016-09-01,6.739201250683135,11.5999755859375,-18.300048828125
1322.0999755859375,1309.199951171875,1326.699951171875,1309.5999755859375,1312.199951171875,1319.0104714749282,1319.0104714749282,1324.4000244140625,1323.0999755859375,14.823634957191855,2016-09-02,6.369911327698811,17.5,-1.0
1349.4000244140625,1323.199951171875,1349.4000244140625,1323.300048828125,1322.0999755859375,1326.6078597097116,1326.6078597097116,1320.0999755859375,1319.300048828125,14.730570597589564,2016-09-06,13.990232566338237,26.2000732421875,30.0999755859375
1344.300048828125,1343.9000244140625,1350.5,1348.4000244140625,1349.4000244140625,1331.030906989315,1331.030906989315,1321.5,1320.699951171875,14.503978818215632,2016-09-07,16.556435565017395,6.5999755859375,23.60009765625
1336.800048828125,1335.699951171875,1345.4000244140625,1344.800048828125,1344.300048828125,1332.4731924490175,1332.4731924490175,1322.9000244140625,1326.5999755859375,14.371614712428629,2016-09-08,17.193826297897527,9.7000732421875,10.2000732421875
1330.0999755859375,1328.0,1338.5,1338.5,1336.800048828125,1331.8798882332476,1331.8798882332476,1311.699951171875,1332.300048828125,14.403603678607183,2016-09-09,15.970589631904337,10.5,-2.2000732421875
1321.0,1319.9000244140625,1329.300048828125,1327.0,1330.0999755859375,1329.1599161749357,1329.1599161749357,1306.9000244140625,1349.0,14.521324520529475,2016-09-12,13.43119645119709,9.4000244140625,-28.0
1319.0,1315.0,1324.5999755859375,1324.5999755859375,1321.0,1326.6199371312018,1326.6199371312018,1312.199951171875,1351.4000244140625,14.56408979516761,2016-09-13,12.031013356749,9.5999755859375,-32.4000244140625
1321.5,1319.199951171875,1322.300048828125,1319.199951171875,1319.0,1325.3399528484015,1325.3399528484015,1322.0999755859375,1364.4000244140625,13.679081045987928,2016-09-14,12.113607713620196,3.10009765625,-42.9000244140625
1313.5,1310.800048828125,1320.699951171875,1320.699951171875,1321.5,1322.379964636301,1322.379964636301,1349.4000244140625,1356.0999755859375,13.492748915769061,2016-09-15,10.926440055475709,9.89990234375,-42.5999755859375
1305.800048828125,1305.800048828125,1312.5999755859375,1312.199951171875,1313.5,1318.234985684257,1318.234985684257,1344.300048828125,1358.800048828125,13.381668514443268,2016-09-16,10.197382013813145,6.7999267578125,-53.0
1313.5,1313.5,1313.5,1313.5,1305.800048828125,1317.0512392631927,1317.0512392631927,1336.800048828125,1336.4000244140625,13.689024104702298,2016-09-19,7.720454592090501,0.0,-22.9000244140625
1313.699951171875,1313.699951171875,1313.699951171875,1313.699951171875,1313.5,1316.2134172403632,1316.2134172403632,1330.0999755859375,1333.4000244140625,13.981578785216401,2016-09-20,5.53464112408569,0.0,-19.7000732421875
1326.9000244140625,1324.0,1326.9000244140625,1326.300048828125,1313.699951171875,1318.885069033788,1318.885069033788,1321.0,1339.0,13.862548665026093,2016-09-21,6.823660225131525,2.9000244140625,-12.0999755859375
1340.4000244140625,1338.199951171875,1340.4000244140625,1338.5999755859375,1326.9000244140625,1324.2638078788568,1324.2638078788568,1319.0,1344.300048828125,13.729602384122877,2016-09-22,11.465127654561874,2.2000732421875,-3.9000244140625
1337.199951171875,1337.199951171875,1337.199951171875,1337.199951171875,1340.4000244140625,1327.4978437021114,1327.4978437021114,1321.5,1342.5,13.57846286128073,2016-09-23,13.342620729317199,0.0,-5.300048828125
1339.699951171875,1335.199951171875,1341.800048828125,1335.199951171875,1337.199951171875,1330.5483705695524,1330.5483705695524,1313.5,1335.800048828125,13.669422427848458,2016-09-26,14.338677579771518,6.60009765625,3.89990234375
1325.9000244140625,1325.9000244140625,1328.699951171875,1328.0,1339.699951171875,1329.38628403068,1329.38628403068,1305.800048828125,1340.300048828125,13.496138350343745,2016-09-27,11.513820704761418,2.7999267578125,-14.4000244140625
1319.4000244140625,1319.4000244140625,1319.4000244140625,1319.4000244140625,1325.9000244140625,1326.8897191265255,1326.8897191265255,1313.5,1350.5,12.899023952076078,2016-09-28,10.423960946903419,0.0,-31.0999755859375
1321.699951171875,1314.699951171875,1325.0,1321.199951171875,1319.4000244140625,1325.5922771378628,1325.5922771378628,1313.699951171875,1342.699951171875,12.588393160386563,2016-09-29,8.770719291032606,10.300048828125,-21.0
1313.300048828125,1312.9000244140625,1327.699951171875,1320.5999755859375,1321.699951171875,1322.5192200604283,1322.5192200604283,1326.9000244140625,1351.199951171875,11.894636644063258,2016-09-30,10.870997490002113,14.7999267578125,-37.89990234375
1309.0,1308.199951171875,1316.800048828125,1313.5,1313.300048828125,1319.1394150453211,1319.1394150453211,1340.4000244140625,1340.4000244140625,11.88522534609046,2016-10-03,11.47325399455707,8.60009765625,-31.4000244140625
1266.300048828125,1266.300048828125,1310.199951171875,1307.5999755859375,1309.0,1305.929573491022,1305.929573491022,1337.199951171875,1337.699951171875,15.623407268358681,2016-10-04,23.05891536026615,43.89990234375,-71.39990234375
1265.199951171875,1261.300048828125,1274.0,1272.0999755859375,1266.300048828125,1295.7471679112352,1295.7471679112352,1339.699951171875,1340.5999755859375,18.310700359190502,2016-10-05,26.01562189201368,12.699951171875,-75.4000244140625
1249.800048828125,1249.800048828125,1265.300048828125,1265.300048828125,1265.199951171875,1284.2603881404577,1284.2603881404577,1325.9000244140625,1324.4000244140625,22.224555044544108,2016-10-06,30.372785212174552,15.5,-74.5999755859375
1248.9000244140625,1248.9000244140625,1263.5999755859375,1253.9000244140625,1249.800048828125,1275.420297208859,1275.420297208859,1319.4000244140625,1320.0999755859375,25.420153024516786,2016-10-07,31.480016962902344,14.699951171875,-71.199951171875
1253.0,1253.0,1258.9000244140625,1258.9000244140625,1248.9000244140625,1269.8152229066443,1269.8152229066443,1321.699951171875,1321.5,27.724956594310587,2016-10-11,27.509238944540748,5.9000244140625,-68.5
1251.0999755859375,1251.0999755859375,1254.0,1251.699951171875,1253.0,1265.1364110764675,1265.1364110764675,1313.300048828125,1322.9000244140625,29.777884645723734,2016-10-12,21.39171554820709,2.9000244140625,-71.800048828125
1255.0,1255.0,1259.0,1258.699951171875,1251.0999755859375,1262.6023083073505,1262.6023083073505,1309.0,1311.699951171875,31.398139399757277,2016-10-13,7.217432641815766,4.0,-56.699951171875
1253.0999755859375,1250.5999755859375,1253.9000244140625,1253.9000244140625,1255.0,1260.2267251269973,1260.2267251269973,1266.300048828125,1306.9000244140625,32.9467866645079,2016-10-14,5.474070774786562,3.300048828125,-53.800048828125
1254.4000244140625,1249.9000244140625,1255.0,1249.9000244140625,1253.0999755859375,1258.7700499487637,1258.7700499487637,1265.199951171875,1312.199951171875,34.23416574469395,2016-10-17,2.3089786525433214,5.0999755859375,-57.7999267578125
1260.800048828125,1260.800048828125,1261.699951171875,1260.9000244140625,1254.4000244140625,1259.277549668604,1259.277549668604,1249.800048828125,1322.0999755859375,34.94074926386476,2016-10-18,3.724195364883422,0.89990234375,-61.2999267578125
1267.9000244140625,1262.9000244140625,1271.5,1262.9000244140625,1260.800048828125,1261.4331683549685,1261.4331683549685,1248.9000244140625,1349.4000244140625,34.28975496079017,2016-10-19,5.888910372039497,8.5999755859375,-81.5
1265.5999755859375,1265.5,1270.5,1270.0,1267.9000244140625,1262.4748701627109,1262.4748701627109,1253.0,1344.300048828125,33.73214254710326,2016-10-20,6.5405792123569855,5.0,-78.7000732421875
1265.9000244140625,1265.9000244140625,1265.9000244140625,1265.9000244140625,1265.5999755859375,1263.331158725549,1263.331158725549,1251.0999755859375,1336.800048828125,33.30312219473957,2016-10-21,6.220249953765606,0.0,-70.9000244140625
1262.0,1261.800048828125,1269.199951171875,1269.199951171875,1265.9000244140625,1262.9983690441618,1262.9983690441618,1255.0,1330.0999755859375,33.09812464346248,2016-10-24,5.755416440761977,7.39990234375,-68.0999755859375
1271.9000244140625,1264.0999755859375,1274.0999755859375,1264.0999755859375,1262.0,1265.2237828866369,1265.2237828866369,1253.0999755859375,1321.0,32.8283811311545,2016-10-25,5.629595572344067,10.0,-49.0999755859375
1264.800048828125,1264.800048828125,1274.0,1274.0,1271.9000244140625,1265.117849372009,1265.117849372009,1254.4000244140625,1319.0,32.69012531353741,2016-10-26,3.6900100070342936,9.199951171875,-54.199951171875
1267.9000244140625,1267.9000244140625,1269.4000244140625,1269.4000244140625,1264.800048828125,1265.8133931325224,1265.8133931325224,1260.800048828125,1321.5,32.290780296818646,2016-10-27,3.09177719394758,1.5,-53.5999755859375
1275.5,1262.0,1281.5,1270.300048828125,1267.9000244140625,1268.2350448493917,1268.2350448493917,1267.9000244140625,1313.5,31.950281507107384,2016-10-28,4.60175867685208,19.5,-38.0
1271.5,1271.5,1276.5999755859375,1276.5999755859375,1275.5,1269.0512836370438,1269.0512836370438,1265.5999755859375,1305.800048828125,31.812954550700272,2016-10-31,4.70141199427194,5.0999755859375,-34.300048828125
1286.4000244140625,1279.0,1290.699951171875,1279.300048828125,1271.5,1273.3884688312985,1273.3884688312985,1265.9000244140625,1313.5,31.338696852384036,2016-11-01,8.023239372253986,11.699951171875,-27.0999755859375
1306.800048828125,1288.300048828125,1307.0,1288.300048828125,1286.4000244140625,1281.7413638305052,1281.7413638305052,1262.0,1313.699951171875,31.133862292578975,2016-11-02,14.501468241114912,18.699951171875,-6.89990234375
1302.0999755859375,1287.300048828125,1303.0999755859375,1296.4000244140625,1306.800048828125,1286.8310167693633,1286.8310167693633,1271.9000244140625,1326.9000244140625,30.25145730749163,2016-11-03,16.760153117307674,15.7999267578125,-24.800048828125
1303.300048828125,1296.699951171875,1303.300048828125,1300.0,1302.0999755859375,1290.9482747840536,1290.9482747840536,1264.800048828125,1340.4000244140625,28.507431344096666,2016-11-04,16.434307672700147,6.60009765625,-37.0999755859375
1278.300048828125,1278.300048828125,1294.5,1292.0,1303.300048828125,1287.7862182950714,1287.7862182950714,1267.9000244140625,1337.199951171875,26.471817093955423,2016-11-07,14.73417553000664,16.199951171875,-58.89990234375
1273.4000244140625,1273.199951171875,1289.4000244140625,1284.0999755859375,1278.300048828125,1284.1896698248192,1284.1896698248192,1275.5,1339.699951171875,23.889862568243032,2016-11-08,15.075338060533266,16.2000732421875,-66.2999267578125
1272.5999755859375,1270.0,1318.5999755859375,1272.199951171875,1273.4000244140625,1281.2922462650988,1281.2922462650988,1271.5,1325.9000244140625,22.038527409900833,2016-11-09,14.868926983954012,48.5999755859375,-53.300048828125
1265.5,1253.300048828125,1287.5,1274.4000244140625,1272.5999755859375,1277.3441846988242,1277.3441846988242,1286.4000244140625,1319.4000244140625,20.453519086268248,2016-11-10,17.363766016652857,34.199951171875,-53.9000244140625
1221.199951171875,1210.4000244140625,1229.5,1227.800048828125,1265.5,1263.3081263170868,1263.3081263170868,1306.800048828125,1321.699951171875,20.50570493825129,2016-11-14,27.47314264688285,19.0999755859375,-100.5
1224.0,1222.5,1226.0,1224.300048828125,1221.199951171875,1253.481094737815,1253.481094737815,1302.0999755859375,1313.300048828125,20.497442047754635,2016-11-15,29.810395725554436,3.5,-89.300048828125
1223.4000244140625,1223.0,1229.300048828125,1229.300048828125,1224.0,1245.9608271568768,1245.9608271568768,1303.300048828125,1309.0,20.422422262473905,2016-11-16,26.77805151555578,6.300048828125,-85.5999755859375
1216.5,1211.0,1225.0,1224.5999755859375,1223.4000244140625,1238.5956203676576,1238.5956203676576,1278.300048828125,1266.300048828125,22.1971646012557,2016-11-17,26.54070919035959,14.0,-49.800048828125
1208.5,1207.199951171875,1211.9000244140625,1211.9000244140625,1216.5,1231.0717152757431,1231.0717152757431,1273.4000244140625,1265.199951171875,24.283414178141612,2016-11-18,25.196688802857654,4.7000732421875,-56.699951171875
1209.5999755859375,1209.5999755859375,1209.5999755859375,1209.5999755859375,1208.5,1225.7037803532917,1225.7037803532917,1272.5999755859375,1249.800048828125,25.957289986631757,2016-11-21,19.296981443712315,0.0,-40.2000732421875
1211.0,1207.5999755859375,1211.0999755859375,1210.4000244140625,1209.5999755859375,1222.0278352649689,1222.0278352649689,1265.5,1248.9000244140625,27.368051888610562,2016-11-22,6.677933414596614,3.5,-37.9000244140625
1189.0999755859375,1186.800048828125,1213.800048828125,1212.800048828125,1211.0,1213.795870345211,1213.795870345211,1221.199951171875,1253.0,30.12627731807965,2016-11-23,11.811830682653936,27.0,-63.9000244140625
1178.199951171875,1177.0,1189.300048828125,1177.0,1189.0999755859375,1204.8968905518768,1204.8968905518768,1224.0,1251.0999755859375,33.30501788458523,2016-11-25,15.869429027841889,12.300048828125,-72.9000244140625
1190.5999755859375,1188.0,1190.5999755859375,1188.0,1178.199951171875,1201.322661810392,1201.322661810392,1223.4000244140625,1255.0,35.2276207982812,2016-11-28,14.366180038773617,2.5999755859375,-64.4000244140625
1187.9000244140625,1179.4000244140625,1194.800048828125,1193.199951171875,1190.5999755859375,1197.9670024613097,1197.9670024613097,1216.5,1253.0999755859375,37.08115983083638,2016-11-29,13.0654119187724,15.4000244140625,-65.199951171875
1170.800048828125,1167.9000244140625,1193.300048828125,1187.0999755859375,1187.9000244140625,1191.1752640530135,1191.1752640530135,1208.5,1254.4000244140625,39.72545962660825,2016-11-30,14.895259976407036,25.4000244140625,-83.5999755859375
1166.9000244140625,1160.0,1174.5999755859375,1172.699951171875,1170.800048828125,1185.1064541432756,1185.1064541432756,1209.5999755859375,1260.800048828125,42.17798544217176,2016-12-01,14.76500562842162,14.5999755859375,-93.9000244140625
1175.0999755859375,1166.4000244140625,1177.300048828125,1172.300048828125,1166.9000244140625,1182.6048345039412,1182.6048345039412,1211.0,1267.9000244140625,43.6878156069499,2016-12-02,9.49384266267956,10.9000244140625,-92.800048828125
1174.0,1157.0,1186.699951171875,1181.800048828125,1175.0999755859375,1180.4536258779558,1180.4536258779558,1189.0999755859375,1265.5999755859375,45.0323871352297,2016-12-05,8.711829964483723,29.699951171875,-91.5999755859375
1167.5999755859375,1167.0999755859375,1174.5,1170.9000244140625,1174.0,1177.2402133049513,1177.2402133049513,1178.199951171875,1265.9000244140625,46.42361844190654,2016-12-06,9.485723040072838,7.4000244140625,-98.300048828125
1175.0,1166.4000244140625,1178.5,1167.699951171875,1167.5999755859375,1176.6801599787136,1176.6801599787136,1190.5999755859375,1262.0,47.31524467374753,2016-12-07,7.035153256910417,12.0999755859375,-87.0
1169.800048828125,1169.0999755859375,1177.800048828125,1173.800048828125,1175.0,1174.9601321910664,1174.9601321910664,1187.9000244140625,1271.9000244140625,47.93828569821312,2016-12-08,3.4391896890007336,8.7000732421875,-102.0999755859375
1159.4000244140625,1156.0,1168.800048828125,1166.5999755859375,1169.800048828125,1171.0701052468153,1171.0701052468153,1170.800048828125,1264.800048828125,48.96743037912065,2016-12-09,5.687527022812757,12.800048828125,-105.4000244140625
1163.5,1153.0,1163.9000244140625,1158.300048828125,1159.4000244140625,1169.1775789351113,1169.1775789351113,1166.9000244140625,1267.9000244140625,49.45196854951114,2016-12-12,6.095618236626445,10.9000244140625,-104.4000244140625
1156.699951171875,1155.4000244140625,1164.0,1163.5,1163.5,1166.0581719943023,1166.0581719943023,1175.0999755859375,1275.5,49.65891156191915,2016-12-13,7.023949086581675,8.5999755859375,-118.800048828125
1161.300048828125,1142.0,1164.0,1159.800048828125,1156.699951171875,1164.868641202758,1164.868641202758,1174.0,1271.5,49.53530063305135,2016-12-14,6.39762565538474,22.0,-110.199951171875
1127.800048828125,1123.9000244140625,1143.300048828125,1139.800048828125,1161.300048828125,1155.6014931090997,1155.6014931090997,1167.5999755859375,1286.4000244140625,49.88807423279088,2016-12-15,15.149437529959938,19.4000244140625,-158.5999755859375
1135.300048828125,1126.9000244140625,1140.9000244140625,1126.9000244140625,1127.800048828125,1150.526132038856,1150.526132038856,1175.0,1306.800048828125,47.923692396959936,2016-12-16,15.616434058276232,14.0,-171.5
1140.5,1137.9000244140625,1140.699951171875,1139.4000244140625,1135.300048828125,1148.019599029142,1148.019599029142,1169.800048828125,1302.0999755859375,45.28768294168542,2016-12-19,14.3645748744816,2.7999267578125,-161.5999755859375
1131.5,1126.5,1133.5,1133.5,1140.5,1143.8896992718564,1143.8896992718564,1159.4000244140625,1303.300048828125,42.07291626225888,2016-12-20,14.927000498782204,7.0,-171.800048828125
1131.0999755859375,1130.0,1136.0999755859375,1136.0999755859375,1131.5,1140.6922683503767,1140.6922683503767,1163.5,1278.300048828125,40.055635901049264,2016-12-21,13.245748660833073,6.0999755859375,-147.2000732421875
1128.800048828125,1128.300048828125,1132.800048828125,1131.199951171875,1131.0999755859375,1137.719213469814,1137.719213469814,1156.699951171875,1273.4000244140625,37.803510105136944,2016-12-22,11.701349631327805,4.5,-144.5999755859375
1131.9000244140625,1130.300048828125,1132.800048828125,1130.9000244140625,1128.800048828125,1136.264416205876,1136.264416205876,1161.300048828125,1272.5999755859375,34.65815429831281,2016-12-23,4.29899384995011,2.5,-140.699951171875
1137.300048828125,1134.300048828125,1142.199951171875,1134.300048828125,1131.9000244140625,1136.5233243614382,1136.5233243614382,1127.800048828125,1265.5,31.006602056842745,2016-12-27,4.094189646134992,7.89990234375,-128.199951171875
1139.4000244140625,1138.0,1141.199951171875,1141.199951171875,1137.300048828125,1137.2424993745942,1137.2424993745942,1135.300048828125,1221.199951171875,30.12811968994765,2016-12-28,4.610082661126405,3.199951171875,-81.7999267578125
1156.4000244140625,1143.5999755859375,1158.800048828125,1143.800048828125,1139.4000244140625,1142.0318806344612,1142.0318806344612,1140.5,1224.0,28.382348120527556,2016-12-29,9.48292084543863,15.2000732421875,-67.5999755859375
1150.0,1150.0,1162.0,1162.0,1156.4000244140625,1144.023910475846,1144.023910475846,1131.5,1223.4000244140625,26.466376397584398,2016-12-30,10.353372657340515,12.0,-73.4000244140625
1160.4000244140625,1146.5,1160.800048828125,1155.199951171875,1150.0,1148.1179389604001,1148.1179389604001,1131.0999755859375,1216.5,24.597320503468094,2017-01-03,12.248508800798657,14.300048828125,-56.0999755859375
1163.800048828125,1156.300048828125,1165.0,1156.300048828125,1160.4000244140625,1152.0384664273313,1152.0384664273313,1128.800048828125,1208.5,23.041115530241928,2017-01-04,12.410729711982047,8.699951171875,-44.699951171875
